Agentura,Datum,Hodnota,Průměr,Strana,size
Allensbach,2024-03-26,30.4,CDU/CSU,CDU/CSU,1
Dimap,2024-03-26,30.4,CDU/CSU,CDU/CSU,1
Emnid,2024-03-26,30.4,CDU/CSU,CDU/CSU,1
Forsa,2024-03-26,30.4,CDU/CSU,CDU/CSU,1
Gms,2024-03-26,30.4,CDU/CSU,CDU/CSU,1
Insa,2024-03-26,30.4,CDU/CSU,CDU/CSU,1
Politbarometer,2024-03-26,30.4,CDU/CSU,CDU/CSU,1
Yougov,2024-03-26,30.4,CDU/CSU,CDU/CSU,1
Allensbach,2024-03-26,15.4,SPD,SPD,1
Dimap,2024-03-26,15.4,SPD,SPD,1
Emnid,2024-03-26,15.4,SPD,SPD,1
Forsa,2024-03-26,15.4,SPD,SPD,1
Gms,2024-03-26,15.4,SPD,SPD,1
Insa,2024-03-26,15.4,SPD,SPD,1
Politbarometer,2024-03-26,15.4,SPD,SPD,1
Yougov,2024-03-26,15.4,SPD,SPD,1
Allensbach,2024-03-26,13.3,Grüne,Grüne,1
Dimap,2024-03-26,13.3,Grüne,Grüne,1
Emnid,2024-03-26,13.3,Grüne,Grüne,1
Forsa,2024-03-26,13.3,Grüne,Grüne,1
Gms,2024-03-26,13.3,Grüne,Grüne,1
Insa,2024-03-26,13.3,Grüne,Grüne,1
Politbarometer,2024-03-26,13.3,Grüne,Grüne,1
Yougov,2024-03-26,13.3,Grüne,Grüne,1
Allensbach,2024-03-26,4.7,FDP,FDP,1
Dimap,2024-03-26,4.7,FDP,FDP,1
Emnid,2024-03-26,4.7,FDP,FDP,1
Forsa,2024-03-26,4.7,FDP,FDP,1
Gms,2024-03-26,4.7,FDP,FDP,1
Insa,2024-03-26,4.7,FDP,FDP,1
Politbarometer,2024-03-26,4.7,FDP,FDP,1
Yougov,2024-03-26,4.7,FDP,FDP,1
Allensbach,2024-03-26,3.2,Linke,Linke,1
Dimap,2024-03-26,3.2,Linke,Linke,1
Emnid,2024-03-26,3.2,Linke,Linke,1
Forsa,2024-03-26,3.2,Linke,Linke,1
Gms,2024-03-26,3.2,Linke,Linke,1
Insa,2024-03-26,3.2,Linke,Linke,1
Politbarometer,2024-03-26,3.2,Linke,Linke,1
Yougov,2024-03-26,3.2,Linke,Linke,1
Allensbach,2024-03-26,18.6,AfD,AfD,1
Dimap,2024-03-26,18.6,AfD,AfD,1
Emnid,2024-03-26,18.6,AfD,AfD,1
Forsa,2024-03-26,18.6,AfD,AfD,1
Gms,2024-03-26,18.6,AfD,AfD,1
Insa,2024-03-26,18.6,AfD,AfD,1
Politbarometer,2024-03-26,18.6,AfD,AfD,1
Yougov,2024-03-26,18.6,AfD,AfD,1
Allensbach,2024-03-26,5.9,BSW,BSW,1
Dimap,2024-03-26,5.9,BSW,BSW,1
Emnid,2024-03-26,5.9,BSW,BSW,1
Forsa,2024-03-26,5.9,BSW,BSW,1
Gms,2024-03-26,5.9,BSW,BSW,1
Insa,2024-03-26,5.9,BSW,BSW,1
Politbarometer,2024-03-26,5.9,BSW,BSW,1
Yougov,2024-03-26,5.9,BSW,BSW,1
Allensbach,2024-04-02,30.4,CDU/CSU,CDU/CSU,1
Dimap,2024-04-02,30.4,CDU/CSU,CDU/CSU,1
Emnid,2024-04-02,30.4,CDU/CSU,CDU/CSU,1
Forsa,2024-04-02,30.4,CDU/CSU,CDU/CSU,1
Gms,2024-04-02,30.4,CDU/CSU,CDU/CSU,1
Insa,2024-04-02,30.4,CDU/CSU,CDU/CSU,1
Politbarometer,2024-04-02,30.4,CDU/CSU,CDU/CSU,1
Yougov,2024-04-02,30.4,CDU/CSU,CDU/CSU,1
Allensbach,2024-04-02,15.4,SPD,SPD,1
Dimap,2024-04-02,15.4,SPD,SPD,1
Emnid,2024-04-02,15.4,SPD,SPD,1
Forsa,2024-04-02,15.4,SPD,SPD,1
Gms,2024-04-02,15.4,SPD,SPD,1
Insa,2024-04-02,15.4,SPD,SPD,1
Politbarometer,2024-04-02,15.4,SPD,SPD,1
Yougov,2024-04-02,15.4,SPD,SPD,1
Allensbach,2024-04-02,13.2,Grüne,Grüne,1
Dimap,2024-04-02,13.2,Grüne,Grüne,1
Emnid,2024-04-02,13.2,Grüne,Grüne,1
Forsa,2024-04-02,13.2,Grüne,Grüne,1
Gms,2024-04-02,13.2,Grüne,Grüne,1
Insa,2024-04-02,13.2,Grüne,Grüne,1
Politbarometer,2024-04-02,13.2,Grüne,Grüne,1
Yougov,2024-04-02,13.2,Grüne,Grüne,1
Allensbach,2024-04-02,4.7,FDP,FDP,1
Dimap,2024-04-02,4.7,FDP,FDP,1
Emnid,2024-04-02,4.7,FDP,FDP,1
Forsa,2024-04-02,4.7,FDP,FDP,1
Gms,2024-04-02,4.7,FDP,FDP,1
Insa,2024-04-02,4.7,FDP,FDP,1
Politbarometer,2024-04-02,4.7,FDP,FDP,1
Yougov,2024-04-02,4.7,FDP,FDP,1
Allensbach,2024-04-02,3.2,Linke,Linke,1
Dimap,2024-04-02,3.2,Linke,Linke,1
Emnid,2024-04-02,3.2,Linke,Linke,1
Forsa,2024-04-02,3.2,Linke,Linke,1
Gms,2024-04-02,3.2,Linke,Linke,1
Insa,2024-04-02,3.2,Linke,Linke,1
Politbarometer,2024-04-02,3.2,Linke,Linke,1
Yougov,2024-04-02,3.2,Linke,Linke,1
Allensbach,2024-04-02,18.7,AfD,AfD,1
Dimap,2024-04-02,18.7,AfD,AfD,1
Emnid,2024-04-02,18.7,AfD,AfD,1
Forsa,2024-04-02,18.7,AfD,AfD,1
Gms,2024-04-02,18.7,AfD,AfD,1
Insa,2024-04-02,18.7,AfD,AfD,1
Politbarometer,2024-04-02,18.7,AfD,AfD,1
Yougov,2024-04-02,18.7,AfD,AfD,1
Allensbach,2024-04-02,5.9,BSW,BSW,1
Dimap,2024-04-02,5.9,BSW,BSW,1
Emnid,2024-04-02,5.9,BSW,BSW,1
Forsa,2024-04-02,5.9,BSW,BSW,1
Gms,2024-04-02,5.9,BSW,BSW,1
Insa,2024-04-02,5.9,BSW,BSW,1
Politbarometer,2024-04-02,5.9,BSW,BSW,1
Yougov,2024-04-02,5.9,BSW,BSW,1
Allensbach,2024-04-09,30.3,CDU/CSU,CDU/CSU,1
Dimap,2024-04-09,30.3,CDU/CSU,CDU/CSU,1
Emnid,2024-04-09,30.3,CDU/CSU,CDU/CSU,1
Forsa,2024-04-09,30.3,CDU/CSU,CDU/CSU,1
Gms,2024-04-09,30.3,CDU/CSU,CDU/CSU,1
Insa,2024-04-09,30.3,CDU/CSU,CDU/CSU,1
Politbarometer,2024-04-09,30.3,CDU/CSU,CDU/CSU,1
Yougov,2024-04-09,30.3,CDU/CSU,CDU/CSU,1
Allensbach,2024-04-09,15.2,SPD,SPD,1
Dimap,2024-04-09,15.2,SPD,SPD,1
Emnid,2024-04-09,15.2,SPD,SPD,1
Forsa,2024-04-09,15.2,SPD,SPD,1
Gms,2024-04-09,15.2,SPD,SPD,1
Insa,2024-04-09,15.2,SPD,SPD,1
Politbarometer,2024-04-09,15.2,SPD,SPD,1
Yougov,2024-04-09,15.2,SPD,SPD,1
Allensbach,2024-04-09,13.4,Grüne,Grüne,1
Dimap,2024-04-09,13.4,Grüne,Grüne,1
Emnid,2024-04-09,13.4,Grüne,Grüne,1
Forsa,2024-04-09,13.4,Grüne,Grüne,1
Gms,2024-04-09,13.4,Grüne,Grüne,1
Insa,2024-04-09,13.4,Grüne,Grüne,1
Politbarometer,2024-04-09,13.4,Grüne,Grüne,1
Yougov,2024-04-09,13.4,Grüne,Grüne,1
Allensbach,2024-04-09,4.7,FDP,FDP,1
Dimap,2024-04-09,4.7,FDP,FDP,1
Emnid,2024-04-09,4.7,FDP,FDP,1
Forsa,2024-04-09,4.7,FDP,FDP,1
Gms,2024-04-09,4.7,FDP,FDP,1
Insa,2024-04-09,4.7,FDP,FDP,1
Politbarometer,2024-04-09,4.7,FDP,FDP,1
Yougov,2024-04-09,4.7,FDP,FDP,1
Allensbach,2024-04-09,3.3,Linke,Linke,1
Dimap,2024-04-09,3.3,Linke,Linke,1
Emnid,2024-04-09,3.3,Linke,Linke,1
Forsa,2024-04-09,3.3,Linke,Linke,1
Gms,2024-04-09,3.3,Linke,Linke,1
Insa,2024-04-09,3.3,Linke,Linke,1
Politbarometer,2024-04-09,3.3,Linke,Linke,1
Yougov,2024-04-09,3.3,Linke,Linke,1
Allensbach,2024-04-09,18.5,AfD,AfD,1
Dimap,2024-04-09,18.5,AfD,AfD,1
Emnid,2024-04-09,18.5,AfD,AfD,1
Forsa,2024-04-09,18.5,AfD,AfD,1
Gms,2024-04-09,18.5,AfD,AfD,1
Insa,2024-04-09,18.5,AfD,AfD,1
Politbarometer,2024-04-09,18.5,AfD,AfD,1
Yougov,2024-04-09,18.5,AfD,AfD,1
Allensbach,2024-04-09,5.9,BSW,BSW,1
Dimap,2024-04-09,5.9,BSW,BSW,1
Emnid,2024-04-09,5.9,BSW,BSW,1
Forsa,2024-04-09,5.9,BSW,BSW,1
Gms,2024-04-09,5.9,BSW,BSW,1
Insa,2024-04-09,5.9,BSW,BSW,1
Politbarometer,2024-04-09,5.9,BSW,BSW,1
Yougov,2024-04-09,5.9,BSW,BSW,1
Allensbach,2024-04-16,30.4,CDU/CSU,CDU/CSU,1
Dimap,2024-04-16,30.4,CDU/CSU,CDU/CSU,1
Emnid,2024-04-16,30.4,CDU/CSU,CDU/CSU,1
Forsa,2024-04-16,30.4,CDU/CSU,CDU/CSU,1
Gms,2024-04-16,30.4,CDU/CSU,CDU/CSU,1
Insa,2024-04-16,30.4,CDU/CSU,CDU/CSU,1
Politbarometer,2024-04-16,30.4,CDU/CSU,CDU/CSU,1
Yougov,2024-04-16,30.4,CDU/CSU,CDU/CSU,1
Allensbach,2024-04-16,15.5,SPD,SPD,1
Dimap,2024-04-16,15.5,SPD,SPD,1
Emnid,2024-04-16,15.5,SPD,SPD,1
Forsa,2024-04-16,15.5,SPD,SPD,1
Gms,2024-04-16,15.5,SPD,SPD,1
Insa,2024-04-16,15.5,SPD,SPD,1
Politbarometer,2024-04-16,15.5,SPD,SPD,1
Yougov,2024-04-16,15.5,SPD,SPD,1
Allensbach,2024-04-16,13.3,Grüne,Grüne,1
Dimap,2024-04-16,13.3,Grüne,Grüne,1
Emnid,2024-04-16,13.3,Grüne,Grüne,1
Forsa,2024-04-16,13.3,Grüne,Grüne,1
Gms,2024-04-16,13.3,Grüne,Grüne,1
Insa,2024-04-16,13.3,Grüne,Grüne,1
Politbarometer,2024-04-16,13.3,Grüne,Grüne,1
Yougov,2024-04-16,13.3,Grüne,Grüne,1
Allensbach,2024-04-16,4.9,FDP,FDP,1
Dimap,2024-04-16,4.9,FDP,FDP,1
Emnid,2024-04-16,4.9,FDP,FDP,1
Forsa,2024-04-16,4.9,FDP,FDP,1
Gms,2024-04-16,4.9,FDP,FDP,1
Insa,2024-04-16,4.9,FDP,FDP,1
Politbarometer,2024-04-16,4.9,FDP,FDP,1
Yougov,2024-04-16,4.9,FDP,FDP,1
Allensbach,2024-04-16,3.2,Linke,Linke,1
Dimap,2024-04-16,3.2,Linke,Linke,1
Emnid,2024-04-16,3.2,Linke,Linke,1
Forsa,2024-04-16,3.2,Linke,Linke,1
Gms,2024-04-16,3.2,Linke,Linke,1
Insa,2024-04-16,3.2,Linke,Linke,1
Politbarometer,2024-04-16,3.2,Linke,Linke,1
Yougov,2024-04-16,3.2,Linke,Linke,1
Allensbach,2024-04-16,18.2,AfD,AfD,1
Dimap,2024-04-16,18.2,AfD,AfD,1
Emnid,2024-04-16,18.2,AfD,AfD,1
Forsa,2024-04-16,18.2,AfD,AfD,1
Gms,2024-04-16,18.2,AfD,AfD,1
Insa,2024-04-16,18.2,AfD,AfD,1
Politbarometer,2024-04-16,18.2,AfD,AfD,1
Yougov,2024-04-16,18.2,AfD,AfD,1
Allensbach,2024-04-16,5.9,BSW,BSW,1
Dimap,2024-04-16,5.9,BSW,BSW,1
Emnid,2024-04-16,5.9,BSW,BSW,1
Forsa,2024-04-16,5.9,BSW,BSW,1
Gms,2024-04-16,5.9,BSW,BSW,1
Insa,2024-04-16,5.9,BSW,BSW,1
Politbarometer,2024-04-16,5.9,BSW,BSW,1
Yougov,2024-04-16,5.9,BSW,BSW,1
Allensbach,2024-04-23,30.4,CDU/CSU,CDU/CSU,1
Dimap,2024-04-23,30.4,CDU/CSU,CDU/CSU,1
Emnid,2024-04-23,30.4,CDU/CSU,CDU/CSU,1
Forsa,2024-04-23,30.4,CDU/CSU,CDU/CSU,1
Gms,2024-04-23,30.4,CDU/CSU,CDU/CSU,1
Insa,2024-04-23,30.4,CDU/CSU,CDU/CSU,1
Politbarometer,2024-04-23,30.4,CDU/CSU,CDU/CSU,1
Yougov,2024-04-23,30.4,CDU/CSU,CDU/CSU,1
Allensbach,2024-04-23,15.5,SPD,SPD,1
Dimap,2024-04-23,15.5,SPD,SPD,1
Emnid,2024-04-23,15.5,SPD,SPD,1
Forsa,2024-04-23,15.5,SPD,SPD,1
Gms,2024-04-23,15.5,SPD,SPD,1
Insa,2024-04-23,15.5,SPD,SPD,1
Politbarometer,2024-04-23,15.5,SPD,SPD,1
Yougov,2024-04-23,15.5,SPD,SPD,1
Allensbach,2024-04-23,13.2,Grüne,Grüne,1
Dimap,2024-04-23,13.2,Grüne,Grüne,1
Emnid,2024-04-23,13.2,Grüne,Grüne,1
Forsa,2024-04-23,13.2,Grüne,Grüne,1
Gms,2024-04-23,13.2,Grüne,Grüne,1
Insa,2024-04-23,13.2,Grüne,Grüne,1
Politbarometer,2024-04-23,13.2,Grüne,Grüne,1
Yougov,2024-04-23,13.2,Grüne,Grüne,1
Allensbach,2024-04-23,4.9,FDP,FDP,1
Dimap,2024-04-23,4.9,FDP,FDP,1
Emnid,2024-04-23,4.9,FDP,FDP,1
Forsa,2024-04-23,4.9,FDP,FDP,1
Gms,2024-04-23,4.9,FDP,FDP,1
Insa,2024-04-23,4.9,FDP,FDP,1
Politbarometer,2024-04-23,4.9,FDP,FDP,1
Yougov,2024-04-23,4.9,FDP,FDP,1
Allensbach,2024-04-23,3.3,Linke,Linke,1
Dimap,2024-04-23,3.3,Linke,Linke,1
Emnid,2024-04-23,3.3,Linke,Linke,1
Forsa,2024-04-23,3.3,Linke,Linke,1
Gms,2024-04-23,3.3,Linke,Linke,1
Insa,2024-04-23,3.3,Linke,Linke,1
Politbarometer,2024-04-23,3.3,Linke,Linke,1
Yougov,2024-04-23,3.3,Linke,Linke,1
Allensbach,2024-04-23,18.1,AfD,AfD,1
Dimap,2024-04-23,18.1,AfD,AfD,1
Emnid,2024-04-23,18.1,AfD,AfD,1
Forsa,2024-04-23,18.1,AfD,AfD,1
Gms,2024-04-23,18.1,AfD,AfD,1
Insa,2024-04-23,18.1,AfD,AfD,1
Politbarometer,2024-04-23,18.1,AfD,AfD,1
Yougov,2024-04-23,18.1,AfD,AfD,1
Allensbach,2024-04-23,6.0,BSW,BSW,1
Dimap,2024-04-23,6.0,BSW,BSW,1
Emnid,2024-04-23,6.0,BSW,BSW,1
Forsa,2024-04-23,6.0,BSW,BSW,1
Gms,2024-04-23,6.0,BSW,BSW,1
Insa,2024-04-23,6.0,BSW,BSW,1
Politbarometer,2024-04-23,6.0,BSW,BSW,1
Yougov,2024-04-23,6.0,BSW,BSW,1
Allensbach,2024-04-30,30.3,CDU/CSU,CDU/CSU,1
Dimap,2024-04-30,30.3,CDU/CSU,CDU/CSU,1
Emnid,2024-04-30,30.3,CDU/CSU,CDU/CSU,1
Forsa,2024-04-30,30.3,CDU/CSU,CDU/CSU,1
Gms,2024-04-30,30.3,CDU/CSU,CDU/CSU,1
Insa,2024-04-30,30.3,CDU/CSU,CDU/CSU,1
Politbarometer,2024-04-30,30.3,CDU/CSU,CDU/CSU,1
Yougov,2024-04-30,30.3,CDU/CSU,CDU/CSU,1
Allensbach,2024-04-30,15.6,SPD,SPD,1
Dimap,2024-04-30,15.6,SPD,SPD,1
Emnid,2024-04-30,15.6,SPD,SPD,1
Forsa,2024-04-30,15.6,SPD,SPD,1
Gms,2024-04-30,15.6,SPD,SPD,1
Insa,2024-04-30,15.6,SPD,SPD,1
Politbarometer,2024-04-30,15.6,SPD,SPD,1
Yougov,2024-04-30,15.6,SPD,SPD,1
Allensbach,2024-04-30,13.3,Grüne,Grüne,1
Dimap,2024-04-30,13.3,Grüne,Grüne,1
Emnid,2024-04-30,13.3,Grüne,Grüne,1
Forsa,2024-04-30,13.3,Grüne,Grüne,1
Gms,2024-04-30,13.3,Grüne,Grüne,1
Insa,2024-04-30,13.3,Grüne,Grüne,1
Politbarometer,2024-04-30,13.3,Grüne,Grüne,1
Yougov,2024-04-30,13.3,Grüne,Grüne,1
Allensbach,2024-04-30,4.9,FDP,FDP,1
Dimap,2024-04-30,4.9,FDP,FDP,1
Emnid,2024-04-30,4.9,FDP,FDP,1
Forsa,2024-04-30,4.9,FDP,FDP,1
Gms,2024-04-30,4.9,FDP,FDP,1
Insa,2024-04-30,4.9,FDP,FDP,1
Politbarometer,2024-04-30,4.9,FDP,FDP,1
Yougov,2024-04-30,4.9,FDP,FDP,1
Allensbach,2024-04-30,3.4,Linke,Linke,1
Dimap,2024-04-30,3.4,Linke,Linke,1
Emnid,2024-04-30,3.4,Linke,Linke,1
Forsa,2024-04-30,3.4,Linke,Linke,1
Gms,2024-04-30,3.4,Linke,Linke,1
Insa,2024-04-30,3.4,Linke,Linke,1
Politbarometer,2024-04-30,3.4,Linke,Linke,1
Yougov,2024-04-30,3.4,Linke,Linke,1
Allensbach,2024-04-30,17.9,AfD,AfD,1
Dimap,2024-04-30,17.9,AfD,AfD,1
Emnid,2024-04-30,17.9,AfD,AfD,1
Forsa,2024-04-30,17.9,AfD,AfD,1
Gms,2024-04-30,17.9,AfD,AfD,1
Insa,2024-04-30,17.9,AfD,AfD,1
Politbarometer,2024-04-30,17.9,AfD,AfD,1
Yougov,2024-04-30,17.9,AfD,AfD,1
Allensbach,2024-04-30,5.9,BSW,BSW,1
Dimap,2024-04-30,5.9,BSW,BSW,1
Emnid,2024-04-30,5.9,BSW,BSW,1
Forsa,2024-04-30,5.9,BSW,BSW,1
Gms,2024-04-30,5.9,BSW,BSW,1
Insa,2024-04-30,5.9,BSW,BSW,1
Politbarometer,2024-04-30,5.9,BSW,BSW,1
Yougov,2024-04-30,5.9,BSW,BSW,1
Allensbach,2024-05-07,30.3,CDU/CSU,CDU/CSU,1
Dimap,2024-05-07,30.3,CDU/CSU,CDU/CSU,1
Emnid,2024-05-07,30.3,CDU/CSU,CDU/CSU,1
Forsa,2024-05-07,30.3,CDU/CSU,CDU/CSU,1
Gms,2024-05-07,30.3,CDU/CSU,CDU/CSU,1
Insa,2024-05-07,30.3,CDU/CSU,CDU/CSU,1
Politbarometer,2024-05-07,30.3,CDU/CSU,CDU/CSU,1
Yougov,2024-05-07,30.3,CDU/CSU,CDU/CSU,1
Allensbach,2024-05-07,15.6,SPD,SPD,1
Dimap,2024-05-07,15.6,SPD,SPD,1
Emnid,2024-05-07,15.6,SPD,SPD,1
Forsa,2024-05-07,15.6,SPD,SPD,1
Gms,2024-05-07,15.6,SPD,SPD,1
Insa,2024-05-07,15.6,SPD,SPD,1
Politbarometer,2024-05-07,15.6,SPD,SPD,1
Yougov,2024-05-07,15.6,SPD,SPD,1
Allensbach,2024-05-07,13.1,Grüne,Grüne,1
Dimap,2024-05-07,13.1,Grüne,Grüne,1
Emnid,2024-05-07,13.1,Grüne,Grüne,1
Forsa,2024-05-07,13.1,Grüne,Grüne,1
Gms,2024-05-07,13.1,Grüne,Grüne,1
Insa,2024-05-07,13.1,Grüne,Grüne,1
Politbarometer,2024-05-07,13.1,Grüne,Grüne,1
Yougov,2024-05-07,13.1,Grüne,Grüne,1
Allensbach,2024-05-07,4.8,FDP,FDP,1
Dimap,2024-05-07,4.8,FDP,FDP,1
Emnid,2024-05-07,4.8,FDP,FDP,1
Forsa,2024-05-07,4.8,FDP,FDP,1
Gms,2024-05-07,4.8,FDP,FDP,1
Insa,2024-05-07,4.8,FDP,FDP,1
Politbarometer,2024-05-07,4.8,FDP,FDP,1
Yougov,2024-05-07,4.8,FDP,FDP,1
Allensbach,2024-05-07,3.4,Linke,Linke,1
Dimap,2024-05-07,3.4,Linke,Linke,1
Emnid,2024-05-07,3.4,Linke,Linke,1
Forsa,2024-05-07,3.4,Linke,Linke,1
Gms,2024-05-07,3.4,Linke,Linke,1
Insa,2024-05-07,3.4,Linke,Linke,1
Politbarometer,2024-05-07,3.4,Linke,Linke,1
Yougov,2024-05-07,3.4,Linke,Linke,1
Allensbach,2024-05-07,17.8,AfD,AfD,1
Dimap,2024-05-07,17.8,AfD,AfD,1
Emnid,2024-05-07,17.8,AfD,AfD,1
Forsa,2024-05-07,17.8,AfD,AfD,1
Gms,2024-05-07,17.8,AfD,AfD,1
Insa,2024-05-07,17.8,AfD,AfD,1
Politbarometer,2024-05-07,17.8,AfD,AfD,1
Yougov,2024-05-07,17.8,AfD,AfD,1
Allensbach,2024-05-07,6.0,BSW,BSW,1
Dimap,2024-05-07,6.0,BSW,BSW,1
Emnid,2024-05-07,6.0,BSW,BSW,1
Forsa,2024-05-07,6.0,BSW,BSW,1
Gms,2024-05-07,6.0,BSW,BSW,1
Insa,2024-05-07,6.0,BSW,BSW,1
Politbarometer,2024-05-07,6.0,BSW,BSW,1
Yougov,2024-05-07,6.0,BSW,BSW,1
Allensbach,2024-05-14,30.5,CDU/CSU,CDU/CSU,1
Dimap,2024-05-14,30.5,CDU/CSU,CDU/CSU,1
Emnid,2024-05-14,30.5,CDU/CSU,CDU/CSU,1
Forsa,2024-05-14,30.5,CDU/CSU,CDU/CSU,1
Gms,2024-05-14,30.5,CDU/CSU,CDU/CSU,1
Insa,2024-05-14,30.5,CDU/CSU,CDU/CSU,1
Politbarometer,2024-05-14,30.5,CDU/CSU,CDU/CSU,1
Yougov,2024-05-14,30.5,CDU/CSU,CDU/CSU,1
Allensbach,2024-05-14,15.7,SPD,SPD,1
Dimap,2024-05-14,15.7,SPD,SPD,1
Emnid,2024-05-14,15.7,SPD,SPD,1
Forsa,2024-05-14,15.7,SPD,SPD,1
Gms,2024-05-14,15.7,SPD,SPD,1
Insa,2024-05-14,15.7,SPD,SPD,1
Politbarometer,2024-05-14,15.7,SPD,SPD,1
Yougov,2024-05-14,15.7,SPD,SPD,1
Allensbach,2024-05-14,13.2,Grüne,Grüne,1
Dimap,2024-05-14,13.2,Grüne,Grüne,1
Emnid,2024-05-14,13.2,Grüne,Grüne,1
Forsa,2024-05-14,13.2,Grüne,Grüne,1
Gms,2024-05-14,13.2,Grüne,Grüne,1
Insa,2024-05-14,13.2,Grüne,Grüne,1
Politbarometer,2024-05-14,13.2,Grüne,Grüne,1
Yougov,2024-05-14,13.2,Grüne,Grüne,1
Allensbach,2024-05-14,5.0,FDP,FDP,1
Dimap,2024-05-14,5.0,FDP,FDP,1
Emnid,2024-05-14,5.0,FDP,FDP,1
Forsa,2024-05-14,5.0,FDP,FDP,1
Gms,2024-05-14,5.0,FDP,FDP,1
Insa,2024-05-14,5.0,FDP,FDP,1
Politbarometer,2024-05-14,5.0,FDP,FDP,1
Yougov,2024-05-14,5.0,FDP,FDP,1
Allensbach,2024-05-14,3.4,Linke,Linke,1
Dimap,2024-05-14,3.4,Linke,Linke,1
Emnid,2024-05-14,3.4,Linke,Linke,1
Forsa,2024-05-14,3.4,Linke,Linke,1
Gms,2024-05-14,3.4,Linke,Linke,1
Insa,2024-05-14,3.4,Linke,Linke,1
Politbarometer,2024-05-14,3.4,Linke,Linke,1
Yougov,2024-05-14,3.4,Linke,Linke,1
Allensbach,2024-05-14,17.2,AfD,AfD,1
Dimap,2024-05-14,17.2,AfD,AfD,1
Emnid,2024-05-14,17.2,AfD,AfD,1
Forsa,2024-05-14,17.2,AfD,AfD,1
Gms,2024-05-14,17.2,AfD,AfD,1
Insa,2024-05-14,17.2,AfD,AfD,1
Politbarometer,2024-05-14,17.2,AfD,AfD,1
Yougov,2024-05-14,17.2,AfD,AfD,1
Allensbach,2024-05-14,6.1,BSW,BSW,1
Dimap,2024-05-14,6.1,BSW,BSW,1
Emnid,2024-05-14,6.1,BSW,BSW,1
Forsa,2024-05-14,6.1,BSW,BSW,1
Gms,2024-05-14,6.1,BSW,BSW,1
Insa,2024-05-14,6.1,BSW,BSW,1
Politbarometer,2024-05-14,6.1,BSW,BSW,1
Yougov,2024-05-14,6.1,BSW,BSW,1
Allensbach,2024-05-21,30.6,CDU/CSU,CDU/CSU,1
Dimap,2024-05-21,30.6,CDU/CSU,CDU/CSU,1
Emnid,2024-05-21,30.6,CDU/CSU,CDU/CSU,1
Forsa,2024-05-21,30.6,CDU/CSU,CDU/CSU,1
Gms,2024-05-21,30.6,CDU/CSU,CDU/CSU,1
Insa,2024-05-21,30.6,CDU/CSU,CDU/CSU,1
Politbarometer,2024-05-21,30.6,CDU/CSU,CDU/CSU,1
Yougov,2024-05-21,30.6,CDU/CSU,CDU/CSU,1
Allensbach,2024-05-21,15.7,SPD,SPD,1
Dimap,2024-05-21,15.7,SPD,SPD,1
Emnid,2024-05-21,15.7,SPD,SPD,1
Forsa,2024-05-21,15.7,SPD,SPD,1
Gms,2024-05-21,15.7,SPD,SPD,1
Insa,2024-05-21,15.7,SPD,SPD,1
Politbarometer,2024-05-21,15.7,SPD,SPD,1
Yougov,2024-05-21,15.7,SPD,SPD,1
Allensbach,2024-05-21,13.1,Grüne,Grüne,1
Dimap,2024-05-21,13.1,Grüne,Grüne,1
Emnid,2024-05-21,13.1,Grüne,Grüne,1
Forsa,2024-05-21,13.1,Grüne,Grüne,1
Gms,2024-05-21,13.1,Grüne,Grüne,1
Insa,2024-05-21,13.1,Grüne,Grüne,1
Politbarometer,2024-05-21,13.1,Grüne,Grüne,1
Yougov,2024-05-21,13.1,Grüne,Grüne,1
Allensbach,2024-05-21,5.0,FDP,FDP,1
Dimap,2024-05-21,5.0,FDP,FDP,1
Emnid,2024-05-21,5.0,FDP,FDP,1
Forsa,2024-05-21,5.0,FDP,FDP,1
Gms,2024-05-21,5.0,FDP,FDP,1
Insa,2024-05-21,5.0,FDP,FDP,1
Politbarometer,2024-05-21,5.0,FDP,FDP,1
Yougov,2024-05-21,5.0,FDP,FDP,1
Allensbach,2024-05-21,3.4,Linke,Linke,1
Dimap,2024-05-21,3.4,Linke,Linke,1
Emnid,2024-05-21,3.4,Linke,Linke,1
Forsa,2024-05-21,3.4,Linke,Linke,1
Gms,2024-05-21,3.4,Linke,Linke,1
Insa,2024-05-21,3.4,Linke,Linke,1
Politbarometer,2024-05-21,3.4,Linke,Linke,1
Yougov,2024-05-21,3.4,Linke,Linke,1
Allensbach,2024-05-21,17.0,AfD,AfD,1
Dimap,2024-05-21,17.0,AfD,AfD,1
Emnid,2024-05-21,17.0,AfD,AfD,1
Forsa,2024-05-21,17.0,AfD,AfD,1
Gms,2024-05-21,17.0,AfD,AfD,1
Insa,2024-05-21,17.0,AfD,AfD,1
Politbarometer,2024-05-21,17.0,AfD,AfD,1
Yougov,2024-05-21,17.0,AfD,AfD,1
Allensbach,2024-05-21,6.1,BSW,BSW,1
Dimap,2024-05-21,6.1,BSW,BSW,1
Emnid,2024-05-21,6.1,BSW,BSW,1
Forsa,2024-05-21,6.1,BSW,BSW,1
Gms,2024-05-21,6.1,BSW,BSW,1
Insa,2024-05-21,6.1,BSW,BSW,1
Politbarometer,2024-05-21,6.1,BSW,BSW,1
Yougov,2024-05-21,6.1,BSW,BSW,1
Allensbach,2024-05-28,30.5,CDU/CSU,CDU/CSU,1
Dimap,2024-05-28,30.5,CDU/CSU,CDU/CSU,1
